House_ID,Location,City_Town,Type_of_House,Bedrooms,Bathrooms,Lot_Size_sqft,House_Price_KSh,House_Tax_Rate_%,Year_Built,Proximity_to_City_km,Price_Change_Since_2020_KSh,Price_2020_KSh,Price_2021_KSh,Price_2022_KSh,Price_2023_KSh,Price_2024_KSh
213,Nairobi,Runda,Mansion,2,1,1978,91136939,2.96,1999,38.76,-14510741,74789876,80094979,98525823,106546709,99392370
214,Machakos,Athi River,Villa,6,4,4371,49897102,2.49,1993,26.99,13128199,48750700,51185610,60847519,53947887,54753549
215,Eldoret,Langas,Villa,5,4,3831,72485623,3.48,2020,48.53,-6070870,71740457,68920091,79882952,86045962,80733247
216,Nakuru,Naka,Townhouse,3,1,1088,10942505,2.56,1996,31.27,359494,13992789,13764338,13552210,11203116,11039128
217,Mombasa,Bamburi,Townhouse,2,1,2408,18223649,3.4,2003,1.55,-3483319,18984110,23244438,16350533,22219644,21161178
218,Machakos,Katani,Villa,5,3,731,97985688,3.23,1995,21.6,238060,114011152,124396035,81070717,93833088,113975318
219,Thika,Kiganjo,Villa,6,2,4704,99596186,3.85,1988,18.4,23978376,127647523,89465297,110473963,88290996,80598216
220,Nairobi,Westlands,Mansion,5,1,4040,61429395,2.02,2019,2.54,6119731,61498689,69646922,65218878,64114385,64110618
221,Machakos,Kangundo,Villa,6,5,639,57281535,3.29,1980,13.92,9217299,57481205,60999500,59299169,63728764,50086638
222,Malindi,Ganda,Townhouse,4,3,1207,55494983,4.26,1998,15.77,14114060,66587571,63679709,64064956,69966041,66530466
223,Mombasa,Mtwapa,Villa,4,4,2812,61705530,4.35,1995,3.45,9195924,52845508,59613012,77425825,57437401,80111273
224,Thika,Kiganjo,Bungalow,5,2,1948,96934959,1.27,1980,38.34,-16872091,117844342,106907372,85837721,89733634,107632009
225,Thika,Juja,Apartment,3,2,3637,63200983,1.93,2020,21.7,-5205776,58623730,52528431,77130821,69746798,72528971
226,Kisumu,Nyalenda,Apartment,3,3,1449,43944508,2.75,2002,20.08,-1131399,36783974,46072542,45626963,55118848,49231397
227,Machakos,Matuu,Bungalow,5,3,2146,3082537,2.86,1999,49.7,174464,3938894,3521981,3276254,3384604,3332378
228,Nairobi,Lavington,Mansion,6,5,2260,31658540,4.12,2011,9.89,-5144954,39257713,34267513,31254204,25778052,36564842
229,Mombasa,Bamburi,Mansion,1,1,2055,22110592,3.24,2011,47.18,601248,26085002,21561029,21331148,21143315,24182368
230,Thika,Kimathi,Bungalow,3,3,4537,8778651,3.25,2001,34.33,-713889,7101126,11338717,10203233,8691464,8042930
231,Mombasa,Bamburi,Mansion,6,5,2217,29317855,4.77,1989,15.7,-4547164,27893282,37881720,30027698,25913916,28693038
232,Malindi,Mambrui,Villa,5,4,1469,45762413,2.96,2000,28.66,-5837751,56413325,49435003,58551321,42686608,48162120
233,Eldoret,West Indies,Bungalow,2,1,1851,33316845,2.4,1985,3.84,6207574,42733016,43063894,27138453,31948387,28782438
234,Eldoret,Kapsoya,Apartment,2,1,1827,60516863,3.61,1989,20.67,10963782,57821796,78111455,67651512,68223663,77720846
235,Machakos,Athi River,Bungalow,3,1,678,27126573,2.63,2020,36.84,6107039,30732843,31016915,31936870,30111815,28958562
236,Nakuru,Free Area,Villa,2,2,2729,20335388,1.83,1986,25.42,-3733716,17954720,21547310,19166945,21261021,23424970
237,Nyeri,Ruring'u,Apartment,3,1,3882,83697899,4.45,2022,42.11,21457195,94664362,84714306,78346470,108576961,96960553
238,Nakuru,Naka,Townhouse,1,1,2987,17349105,1.86,1985,15.08,3377901,14761413,17965488,21334384,15571444,18474579
239,Kisumu,Mamboleo,Apartment,5,2,849,51599516,2.83,2011,29.26,11815791,53900164,62925271,57081974,52048860,53094168
240,Thika,Kiganjo,Apartment,3,2,2242,25087221,1.67,1996,44.44,4503661,22387173,26757999,21402380,29578637,28336970
241,Machakos,Katani,Mansion,5,5,1912,22441557,2.45,2016,22.59,1969803,27617663,27482355,28769339,28233293,19071263
242,Nyeri,King'ong'o,Townhouse,3,2,2364,2386049,2.71,2003,15.44,-292376,2334508,2908192,2862415,1961317,2106650
243,Nairobi,Kilimani,Bungalow,2,2,4360,61432508,4.36,2003,43.04,-9158202,72495557,62513473,73754365,73316552,62330388
244,Machakos,Mlolongo,Mansion,1,1,4858,62614716,1.68,1986,19.19,-4745695,59844720,61585229,64311558,80799587,51804133
245,Machakos,Kangundo,Townhouse,2,1,1732,14382496,3.57,2009,3.8,-2489268,12444620,14333174,18095208,15924248,13986301
246,Thika,Kimathi,Townhouse,4,4,1547,19389141,4.22,1991,30.01,-1370833,15948752,18874149,18928037,18400785,16273678
247,Eldoret,Kapsoya,Mansion,5,4,2143,88786833,3.54,1995,49.02,24100879,99669407,103706591,97459377,89667145,88675053
248,Nairobi,Runda,Apartment,1,1,2526,10246806,4.3,2017,10.93,2473814,10951691,8791700,12303630,11457670,13010525
249,Nakuru,Kiamunyi,Apartment,6,3,4230,83178418,2.12,1992,21.4,5010072,92292366,103684942,85122226,86615906,95809521
250,Kisumu,Nyamasaria,Apartment,5,3,4217,31078433,4.26,1994,12.74,2085027,33100123,28115080,29974477,36690606,38913344
251,Eldoret,Kapsoya,Townhouse,5,1,4352,25489608,4.66,2000,7.51,4941163,25804462,23583582,23966154,23296695,30664988
252,Nakuru,Kiamunyi,Townhouse,1,1,4597,64832734,3.88,2021,30.68,16952735,57414762,80190628,58202602,71210608,63654104
253,Nakuru,Lanet,Apartment,2,1,3208,7998302,4.04,2012,47.96,678073,8051385,9298617,10074776,6535687,9269679
254,Machakos,Katani,Bungalow,6,3,3901,48948479,2.49,2006,24.74,-4694226,62190558,40952949,59093466,59967910,59649167
255,Kisumu,Mamboleo,Bungalow,3,3,1662,88019192,3.14,1996,18.82,6212379,82804354,108875560,86425436,108549771,109819967
256,Malindi,Sabaki,Mansion,1,1,4155,44088725,4.76,2018,28.33,10889940,52856196,51227829,37292540,56263727,56317430
257,Malindi,Watamu,Villa,1,1,4428,62949605,3.21,2016,1.42,4636442,70615713,64879764,65719886,76637027,51744909
258,Machakos,Kangundo,Townhouse,1,1,3670,64901678,3.87,1995,23.76,11480713,52534428,68854193,81738110,67073062,76859439
259,Kisumu,Milimani,Townhouse,2,2,2262,15270032,3.89,1990,1.8,2340303,13844928,17519769,19166609,17625942,18928038
260,Nairobi,Lavington,Mansion,6,5,4396,26013464,2.6,1987,15.89,351077,21832936,32830711,26033498,32425652,22406204
261,Nakuru,Lanet,Villa,4,1,1496,10193885,2.99,2010,8.5,1965507,12371074,12668480,8707325,9349698,12732751
262,Nyeri,Skuta,Bungalow,1,1,4434,12709410,2.93,2023,8.87,1794160,12042787,12436024,15324247,11875691,10634151
263,Eldoret,Annex,Townhouse,1,1,4731,24838965,1.3,2015,27.46,2801963,30950527,29187821,23687886,24237239,30575551
264,Nakuru,Lanet,Mansion,4,3,3508,7094652,2.39,2006,44.92,-176833,8433713,6246323,8858430,6000549,8240445
265,Kisumu,Nyamasaria,Mansion,3,2,1058,27539342,2.93,1983,17.65,2980582,26896227,28550067,33636313,29228513,27759701
266,Nairobi,Westlands,Townhouse,6,6,640,28227644,4.57,1989,47.06,-4768946,22809073,35698291,23563766,24632354,27127482
267,Mombasa,Bamburi,Mansion,2,1,1634,58543139,4.67,1993,41.16,-9723177,65593525,47450293,55960805,60238488,75984214
268,Kisumu,Nyalenda,Apartment,4,2,827,66814733,2.15,1982,9.04,-5882578,64380261,69249176,68676864,76237993,80755649
269,Nairobi,Lavington,Bungalow,2,2,2278,50015411,4.38,1996,6.2,12645940,46841709,55334581,53392793,43984532,43885486
270,Eldoret,West Indies,Villa,2,2,4575,66421335,4.93,1986,35.1,-11297932,81723936,74840813,75682449,59692985,70896820
271,Kericho,Ainamoi,Bungalow,1,1,3053,9708669,3.75,2006,28.88,-353001,11991640,12301908,10434310,10704891,8145944
272,Eldoret,Pioneer,Mansion,5,1,1773,47758102,3.78,2003,0.95,886278,54253405,39441433,53587661,40073568,55021168
273,Kericho,Litein,Townhouse,4,2,4588,7226592,4.29,2005,12.82,-795414,8397486,7843940,8897768,5836601,8573280
274,Machakos,Kangundo,Bungalow,3,3,829,50224013,3.69,1983,11.66,9957068,64044512,40441996,51613768,42406196,60848381
275,Thika,Kiganjo,Villa,2,2,1835,45372309,3.37,2011,24.4,11427774,37105137,54044412,37281805,37858583,38213159
276,Thika,Juja,Apartment,5,2,1653,56379863,2.66,2002,12.64,-5263303,67243494,73058994,64363098,51272320,64254252
277,Eldoret,West Indies,Villa,5,5,2034,47046349,4.75,2006,22.61,-8222086,40137388,46577467,55779094,58227180,61050655
278,Thika,Kimathi,Mansion,2,2,4084,53314893,4.34,2012,38.52,1026453,58725147,53611986,49515260,54031232,55353419
279,Malindi,Sabaki,Mansion,2,2,973,57633734,4.82,2014,34.53,2573720,51904925,47622866,55687700,68743100,72983274
280,Malindi,Mambrui,Townhouse,6,6,3459,48710979,2.55,2005,14.23,1834309,42843884,56467979,44025146,45818022,63252395
281,Kericho,Kapsoit,Mansion,5,2,2631,95633103,4.0,2001,16.54,-6755572,84185343,80792252,89916388,108126530,95135067
282,Nairobi,Westlands,Townhouse,4,1,3708,42721117,3.48,1993,42.36,-8336212,38549474,39088329,40050968,44915786,46099837
283,Eldoret,Annex,Mansion,5,1,4327,2035150,4.07,1984,38.91,-386519,2488531,2105166,1922546,1893656,1928357
284,Nyeri,Kamakwa,Apartment,5,2,4843,59529861,2.18,1980,4.79,-2363190,60908523,62267112,55292002,50850009,75267040
285,Nairobi,Runda,Apartment,4,3,2266,5912841,2.89,1992,18.29,-171298,5670232,6199160,7198020,6007566,7253755
286,Kisumu,Nyamasaria,Townhouse,1,1,723,36505556,2.14,1999,12.81,-810725,43465268,41704993,33382738,32785613,31775332
287,Malindi,Shela,Mansion,2,1,4372,19988363,4.24,2011,38.51,4159597,23964693,25048993,19059351,21498084,18782786
288,Nairobi,Runda,Mansion,6,4,3407,24046270,3.95,1986,2.72,6012633,23818185,27725036,19827674,21216171,27213793
289,Nakuru,Kiamunyi,Apartment,3,1,3775,35869246,2.37,1997,1.97,5825333,31660903,30694592,41008217,39827018,31350971
290,Nyeri,King'ong'o,Mansion,1,1,1771,36672888,4.7,1984,40.52,3235407,36449644,38628128,42141527,42792770,36391408
291,Nakuru,London,Bungalow,3,3,3384,66463842,4.97,1991,9.42,14242560,62075929,62080414,85149559,83605761,72954769
292,Thika,Ruiru,Townhouse,5,2,938,33611402,3.86,1980,2.55,-5127411,34342793,33692772,40977732,34467464,37531991
293,Kisumu,Nyalenda,Apartment,5,2,4198,81603631,2.68,2000,19.3,22337643,86556789,82409755,83531093,72302651,99842315
294,Kericho,Litein,Mansion,4,2,3706,32180867,1.67,1994,18.34,2247833,28288206,27750837,41360457,31392400,36152414
295,Kericho,Ainamoi,Villa,3,2,3953,11931399,4.68,2006,14.67,-1345229,14036788,13156877,10095994,14715315,10513269
296,Eldoret,West Indies,Apartment,2,1,1744,46701323,4.76,1998,33.27,5084891,42940347,40946078,48262650,50041859,46507910
297,Thika,Juja,Townhouse,4,2,946,65020724,2.43,1991,41.41,-6138864,69645678,83530341,77664601,61952366,54474812
298,Nairobi,Westlands,Mansion,1,1,2217,28203143,2.21,1996,6.15,4905759,24026684,22984711,33714494,32608678,22763101
299,Kisumu,Milimani,Townhouse,1,1,2963,45729231,2.47,2013,19.55,3433099,56177256,56385390,55031494,56194081,48062255
300,Nyeri,Kamakwa,Villa,2,1,3712,78146133,1.29,1989,5.52,-7773702,99752723,68348492,70756580,99741900,97088943
301,Machakos,Kangundo,Townhouse,2,2,4003,2570448,4.27,2002,44.27,93424,2919108,3263829,2281403,2294628,2734143
302,Thika,Juja,Apartment,6,4,1179,87357863,3.21,2010,28.66,7925500,84910891,75299728,104047993,101521669,89897254
303,Nairobi,Lavington,Bungalow,2,1,4549,60819077,4.53,2020,11.45,-6430657,77753944,55589670,64279055,78194623,75709271
304,Kericho,Kipkelion,Bungalow,4,4,3962,55828405,3.14,2004,26.22,-5007219,70547178,65026395,59007000,52165648,46772837
305,Nakuru,Lanet,Villa,1,1,2667,33455560,1.23,1992,49.24,-6496528,34177863,40512232,37361956,43157262,41196625
306,Nyeri,Ruring'u,Mansion,6,2,610,7932046,3.19,2018,44.73,527735,7932771,6708200,9342371,9487093,7528782
307,Machakos,Athi River,Bungalow,6,2,4688,78281172,3.49,1981,43.46,16577341,87545390,98617585,85779616,70934936,74194614
308,Malindi,Sabaki,Bungalow,1,1,2442,65902957,4.34,1993,38.43,-7654246,60389704,85341115,83121964,73015213,81204829
309,Malindi,Ganda,Bungalow,5,4,999,68318757,2.79,1991,20.17,-1888954,57390347,82572523,86359030,64962763,88714579
310,Nakuru,Free Area,Mansion,4,3,2481,30903746,4.51,2000,33.53,4048459,35166585,39398575,31222737,28856533,25874308
311,Nyeri,Ruring'u,Townhouse,4,1,3470,19634956,4.47,2000,15.89,-3503209,21739465,23619413,18983405,19786812,21249549
312,Eldoret,West Indies,Mansion,3,1,1640,74655410,4.59,2017,48.34,-12707503,68316338,85761159,73281631,60489130,60098495
313,Nakuru,Free Area,Apartment,4,2,1827,72441711,1.09,1980,17.72,16527778,72726646,67608686,77348201,61158294,65375425
314,Nakuru,Lanet,Villa,3,3,4263,35077985,2.59,2014,36.16,-6391351,43220151,34106747,41175318,44825515,37847408
315,Kisumu,Milimani,Bungalow,1,1,3732,93106356,4.81,2004,32.46,-15885209,97947160,120324056,106513453,89483516,117417797
316,Nyeri,Skuta,Mansion,2,1,3393,5623920,3.14,1998,30.22,-525685,7025304,4514974,6406897,6033152,5711453
317,Machakos,Athi River,Bungalow,5,4,1290,73249636,2.46,1981,19.93,21225121,70976790,88035239,67568444,86263435,82519516
318,Malindi,Ganda,Mansion,3,3,915,79849034,4.06,2002,3.78,4135278,84230235,90984376,68537514,81107583,76861359
319,Malindi,Watamu,Mansion,3,2,3086,25392446,1.61,2003,29.98,-1487929,26644915,26139764,32645843,27007544,22473755
320,Mombasa,Bamburi,Townhouse,1,1,3613,92108482,3.11,2019,18.85,3247067,88411355,118267798,83519292,77526801,107867624
321,Nyeri,Ruring'u,Villa,2,2,1140,10240366,4.87,1994,11.24,1804371,9159292,8919931,8567614,13221264,12235016
322,Machakos,Athi River,Apartment,6,2,2863,39917287,1.02,2001,5.81,-5025631,49337627,34578502,33365058,48704833,38717041
323,Kisumu,Mamboleo,Townhouse,1,1,3244,38700397,1.28,1993,36.79,-6573191,39870955,32741647,31109775,48488094,47116902
324,Kisumu,Mamboleo,Townhouse,6,1,3007,95768475,2.52,2022,30.95,18354150,79384626,107886660,94222485,95749793,92111243
325,Thika,Juja,Townhouse,2,1,4386,41366349,2.0,2011,9.31,-7340551,41479410,38332909,33753732,38666784,51217494
326,Thika,Ruiru,Mansion,1,1,3945,83522405,4.21,2015,13.18,-3584533,80865539,100363853,93797723,82641205,69684086
327,Malindi,Mambrui,Mansion,5,1,3176,3965314,1.76,2022,25.74,853412,4634818,4227737,4372454,4886557,4660608
328,Malindi,Watamu,Mansion,2,1,3938,43402261,3.97,2015,31.03,-8667384,44155802,52803886,55461128,53378002,48641301
329,Mombasa,Nyali,Villa,3,1,4580,36205756,1.21,1984,15.62,661733,31135158,45802516,32267815,31857747,40119440
330,Malindi,Sabaki,Mansion,5,2,3620,95438355,4.78,1997,20.77,-9961262,119041433,86048463,95133962,86741861,102797833
331,Malindi,Sabaki,Villa,4,4,4200,53269672,4.95,1993,32.79,-8057283,60417446,49580534,48247416,46530842,48853141
332,Nakuru,Kiamunyi,Mansion,2,1,927,94646434,3.1,2006,40.46,33786,101342491,84658469,80184650,87471465,112714123
333,Thika,Kimathi,Townhouse,2,1,2263,40568151,2.35,2023,16.67,-1028952,40374014,41250521,42998818,40451996,48940613
334,Kericho,Kipkelion,Bungalow,2,2,1247,60783872,2.85,2016,45.83,17403424,71108982,64153658,72951390,69373978,63782720
335,Nakuru,London,Villa,6,3,4672,73283059,2.28,1989,46.14,-6188170,76055913,59087688,79152200,74158278,69180643
336,Kisumu,Lolwe,Mansion,5,2,3593,19720772,4.79,2022,5.77,4502192,18731812,17479307,18078420,24420842,17175985
337,Malindi,Shela,Villa,3,3,872,94705504,3.83,1983,38.46,-2933,98660972,100618744,78041617,99686415,111837562
338,Kericho,Ainamoi,Apartment,3,1,1399,80756577,3.25,1998,33.71,-15495758,77432582,76197926,86723711,85863348,103262279
339,Eldoret,Pioneer,Villa,5,3,3821,6643323,1.59,1990,40.57,-509746,7418512,8073294,7853387,7632528,5490283
340,Nairobi,Westlands,Mansion,1,1,1621,81551608,1.6,2000,15.9,-8471784,78374681,69309055,75096062,68895601,71253314
341,Kisumu,Mamboleo,Townhouse,6,2,4468,37096892,2.05,2019,3.47,5956262,39072732,38534341,38889336,42276508,37494448
342,Kisumu,Nyamasaria,Bungalow,2,1,4432,49318461,3.06,2020,14.06,5564946,41181276,48039638,41697483,40439894,54609448
343,Nairobi,Lavington,Apartment,1,1,3461,40011688,4.48,1999,21.48,-2273304,40050572,47016482,50877346,33524278,37561324
344,Malindi,Shela,Villa,5,3,4725,26052672,4.47,2015,13.16,-709586,22129626,30945829,32348796,31981956,30284152
345,Mombasa,Changamwe,Villa,4,4,2315,74103785,3.0,1980,26.27,-8521879,69568424,82252871,94142399,94083380,76112548
346,Eldoret,Pioneer,Mansion,4,2,3465,84021971,3.38,1980,23.0,9166254,84160524,74322154,71145701,83804091,79163337
347,Nairobi,Lavington,Apartment,2,1,2660,58260391,3.1,2021,45.01,-6608884,50189716,50500346,47798260,60383838,64683721
348,Machakos,Kangundo,Townhouse,5,5,815,28311927,2.31,2011,12.8,-3987980,26552894,31312223,34830731,28054446,34467505
349,Nairobi,Lavington,Villa,3,1,3830,41921123,4.86,2014,6.37,-849818,40796741,49320153,34474152,33678005,39752679
350,Nakuru,Lanet,Villa,3,2,1344,60346570,2.69,2014,38.88,326463,52783702,60922735,65780024,58026790,69570498
351,Nairobi,Westlands,Mansion,5,5,4952,23530457,1.93,2002,17.45,-360611,22701934,23541458,19434585,27974568,19847022
352,Thika,Makongeni,Apartment,5,1,1973,16069007,1.54,1991,46.5,-2155604,15589912,13652487,13972943,18873362,18157584
353,Malindi,Ganda,Apartment,3,2,1614,1873484,1.69,2008,19.33,185472,1763621,1691584,1696074,2225546,2027339
354,Machakos,Katani,Villa,2,2,3889,34829313,2.21,1998,29.05,9432285,37478171,38972746,44937668,30803478,32215952
355,Kisumu,Milimani,Bungalow,3,3,4327,24739326,2.44,1988,4.7,-1436726,27082870,23858188,26597795,27174776,22113885
356,Nyeri,Mathari,Bungalow,1,1,2730,55202081,4.89,1999,18.25,15111522,69876195,63370591,44619144,44529038,56575336
357,Nakuru,Kiamunyi,Bungalow,1,1,1759,36614733,1.12,1989,15.54,-4141781,33900578,33966169,43168773,41008450,32509071
358,Nairobi,Runda,Townhouse,5,2,4774,48508065,2.93,2018,9.17,13962548,50834933,47230655,44190803,40961239,44203596
359,Nakuru,Naka,Townhouse,3,3,3617,81784980,1.97,2000,38.3,-9384932,103269728,68775610,92835767,104565590,96482529
360,Nairobi,Runda,Bungalow,6,3,504,70110714,4.87,2018,11.19,6624791,76575017,62529681,77823143,70657418,73933760
361,Eldoret,Kapsoya,Bungalow,5,4,4022,1974023,3.02,2005,36.76,533600,2411621,2063913,1717839,2393442,1754718
362,Nairobi,Karen,Apartment,4,3,4689,96983416,2.74,2005,17.43,14098706,81466575,86095576,89179086,97832153,94291941
363,Machakos,Matuu,Townhouse,5,4,3346,98031902,2.68,1995,13.73,-12693331,114190675,81092923,103777630,86692711,105884526
364,Mombasa,Bamburi,Apartment,1,1,1768,18712266,2.29,2021,41.06,5603199,18586340,15468313,20229906,19771978,21044398
365,Eldoret,West Indies,Villa,3,3,2176,92851849,3.4,1984,29.37,8925017,104002368,95396977,77082576,112494087,98025850
366,Eldoret,Pioneer,Villa,2,2,2654,13966947,1.92,1982,20.4,3119784,11306433,17198231,12866793,17622480,16998531
367,Mombasa,Changamwe,Villa,4,3,1479,72950069,2.21,2001,15.73,-896518,83165521,66077049,64612164,88508610,59937759
368,Mombasa,Mtwapa,Bungalow,1,1,3918,57820863,3.78,2007,32.23,2279597,57910840,69201753,72215906,73324912,51201534
369,Nakuru,Kiamunyi,Villa,6,6,2969,53734765,3.34,2015,34.92,3109232,69843786,56888713,44150175,53451265,44479164
370,Kericho,Kapsoit,Bungalow,2,1,2120,5985708,2.74,2015,45.98,-879429,6012295,5275365,5723150,6365929,5367973
371,Nyeri,Ruring'u,Villa,3,3,682,7207044,1.21,1984,33.45,1502987,8216692,6769311,7232851,8644019,7562088
372,Nairobi,Runda,Apartment,5,1,4602,84213390,3.43,2018,13.17,10712806,95706493,73072084,76154653,75594690,106988674
373,Malindi,Shela,Townhouse,6,6,3739,70671100,1.39,2014,13.36,7023905,73084890,78896121,91547059,81180914,89604446
374,Nairobi,Lavington,Bungalow,1,1,4355,29925180,2.65,1993,31.52,3289296,29057850,36091100,24297113,38142590,31175211
375,Nakuru,Kiamunyi,Apartment,3,1,2079,93363262,1.57,1990,37.4,-14981055,113716868,95732889,85576956,91850001,102489068
376,Nyeri,Skuta,Townhouse,2,2,2640,97614753,4.79,1989,20.76,6443484,91513755,115121393,118045956,85870084,114700608
377,Mombasa,Bamburi,Villa,2,1,1457,52997969,1.82,2007,37.2,10612669,63588140,51848228,58404166,66366241,59142492
378,Nakuru,Kiamunyi,Mansion,3,2,3411,4377933,1.03,2012,15.17,554304,5588553,5461163,3828511,5314957,4540616
379,Eldoret,Annex,Bungalow,2,2,3999,94045347,4.26,2000,7.31,13470613,112275156,89420619,77818683,105245652,115915022
380,Machakos,Athi River,Mansion,6,4,2306,14055450,3.6,2012,28.13,2920774,16463730,14940695,15445245,13615413,16625617
381,Kisumu,Lolwe,Villa,4,3,997,61201467,3.39,1982,5.27,7104971,78915775,61503377,56569418,77784911,53604228
382,Malindi,Mambrui,Townhouse,4,2,2921,46158507,2.48,2006,47.01,12694219,51091133,54488207,49606735,56873544,55115719
383,Nyeri,King'ong'o,Mansion,1,1,4196,89196067,4.6,2022,1.08,2862163,79378971,94530303,103737194,75893048,98622362
384,Nakuru,Kiamunyi,Apartment,2,2,2886,22720497,4.58,2002,1.47,-614314,20264045,20950418,18373493,26843735,22852696
385,Eldoret,Annex,Mansion,4,3,2809,13891826,3.07,1987,17.42,-1847784,12545640,14217942,15889114,17555275,17847858
386,Machakos,Katani,Bungalow,3,1,1884,18436889,4.12,2000,32.1,-3686832,15286365,15268865,23928605,20583125,14808925
387,Mombasa,Likoni,Mansion,3,1,1979,77761828,4.82,1998,29.87,-12970957,84707779,90831949,68041713,75329734,67525198
388,Nakuru,Lanet,Apartment,3,3,3177,20455835,4.72,2012,7.91,4931636,16607214,20732177,19948891,19232429,21941783
389,Thika,Juja,Apartment,2,2,1568,1760993,3.48,1985,13.14,374633,1648822,1698959,1596200,1933955,1641375
390,Kisumu,Lolwe,Villa,6,6,2990,16474690,4.82,2003,37.27,-129763,16591560,15603246,18486896,20479165,14186068
391,Nakuru,London,Mansion,2,1,4172,38721137,2.45,1993,26.86,10428584,34794256,44497406,32671609,46993112,48223943
